date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
2022-11-23,P022,Electronics,21.0,13821.0,70,34,0,0.0,2,11,11
2022-03-05,P044,Sports,33.0,2038.43,133,36,0,0.0,5,3,12
2022-11-19,P049,Apparel,70.0,11286.400000000001,101,23,0,0.0,5,11,8
2023-10-18,P046,Home,41.0,1000.6,165,56,1,18.7,2,10,2
2023-10-28,P008,Beauty,66.0,2036.6,28,20,0,0.0,5,10,10
2023-10-02,P019,Apparel,35.0,751.26,66,33,0,0.0,0,10,4
2022-05-13,P022,Electronics,21.0,14314.07,67,34,0,0.0,4,5,11
2023-08-22,P031,Apparel,22.0,7220.0,62,47,0,0.0,1,8,13
2023-06-02,P024,Electronics,20.0,2758.6,112,58,0,0.0,4,6,2
2022-03-19,P022,Electronics,36.0,14415.75,64,34,1,42.4,5,3,11
2022-12-20,P045,Electronics,20.0,15728.29,63,21,0,0.0,1,12,13
2022-02-12,P037,Electronics,31.0,5753.61,70,46,0,0.0,5,2,10
2023-08-15,P001,Electronics,23.0,24795.57,164,45,0,0.0,1,8,13
2022-11-29,P039,Home,39.0,2590.93,131,43,0,0.0,1,11,12
2022-11-23,P050,Electronics,29.0,19694.77,214,78,0,0.0,2,11,2
2022-06-07,P013,Beauty,37.0,2394.33,174,77,0,0.0,1,6,10
2023-08-23,P017,Electronics,18.0,19035.27,133,59,0,0.0,2,8,7
2022-02-26,P048,Apparel,23.0,1959.68,72,51,0,0.0,5,2,7
2022-11-13,P046,Home,34.0,967.01,111,56,0,0.0,6,11,2
2023-01-25,P026,Home,11.0,7306.36,138,42,0,0.0,2,1,8
2023-02-27,P041,Electronics,19.0,179203.69999999998,99,68,0,0.0,0,2,2
2022-06-12,P049,Apparel,48.0,1179.54,76,23,0,0.0,6,6,8
2023-02-22,P042,Apparel,23.0,1158.55,115,31,0,0.0,2,2,8
2023-12-30,P042,Apparel,61.0,1176.75,45,31,0,0.0,5,12,8
2023-09-06,P044,Sports,25.0,2111.83,74,36,0,0.0,2,9,12
2023-01-30,P041,Electronics,18.0,18557.53,186,68,0,0.0,0,1,2
2022-05-27,P003,Home,27.0,4683.34,166,79,0,0.0,4,5,10
2023-02-14,P019,Apparel,27.0,758.49,38,33,0,0.0,1,2,4
2022-05-26,P042,Apparel,33.0,1209.59,59,31,0,0.0,3,5,8
2023-09-17,P032,Electronics,24.0,6827.2,46,39,0,0.0,6,9,12
2023-12-03,P039,Home,34.0,2540.09,130,43,0,0.0,6,12,12
2023-05-14,P045,Electronics,17.0,15762.66,53,21,0,0.0,6,5,13
2023-01-19,P046,Home,23.0,982.51,66,56,0,0.0,3,1,2
2022-12-10,P021,Apparel,52.0,2792.05,106,58,0,0.0,5,12,12
2023-04-30,P042,Apparel,32.0,1152.57,140,31,0,0.0,6,4,8
2023-09-07,P035,Sports,22.0,1743.94,133,76,0,0.0,3,9,5
2023-07-27,P004,Apparel,34.0,3377.43,53,40,0,0.0,3,7,14
2022-08-06,P009,Apparel,39.0,3357.4,110,43,0,0.0,5,8,2
2023-11-14,P042,Apparel,59.0,1210.6,81,31,1,21.6,1,11,8
2023-12-12,P010,Home,35.0,2024.83,207,43,0,0.0,1,12,12
2022-09-04,P034,Sports,34.0,2409.43,104,52,0,0.0,6,9,2
2022-01-16,P024,Electronics,36.0,2725.76,250,58,1,45.1,6,1,2
2023-09-04,P044,Sports,30.0,2083.25,45,36,0,0.0,0,9,12
2023-08-11,P046,Home,26.0,1005.3,148,56,0,0.0,4,8,2
2022-04-18,P044,Sports,16.0,2026.29,103,36,0,0.0,0,4,12
2022-04-06,P046,Home,21.0,971.5,217,56,0,0.0,2,4,2
2023-10-25,P023,Electronics,31.0,2653.66,-89,32,0,0.0,2,10,4
2022-06-28,P046,Home,20.0,1009.03,225,56,0,0.0,1,6,2
2022-05-22,P036,Beauty,44.0,964.62,73,22,0,0.0,6,5,8
2022-03-01,P004,Apparel,28.0,3455.24,136,40,0,0.0,1,3,14
2023-05-12,P022,Electronics,8.0,13874.77,47,34,0,0.0,4,5,11
2022-08-23,P023,Electronics,16.0,2600.19,105,32,0,0.0,1,8,4
2022-12-26,P005,Electronics,52.0,8453.33,201,72,1,39.6,0,12,9
2022-08-19,P009,Apparel,20.0,3436.9,90,43,0,0.0,4,8,2
2022-06-11,P011,Electronics,24.0,6566.1,29,27,0,0.0,5,6,4
2022-04-14,P041,Electronics,17.0,17700.45,207,68,0,0.0,3,4,2
2023-07-28,P003,Home,28.0,4887.15,269,79,0,0.0,4,7,10
2022-02-24,P014,Electronics,21.0,23643.79,32,28,0,0.0,3,2,9
2023-11-07,P016,Electronics,42.0,9195.61,45,43,0,0.0,1,11,6
2023-03-08,P050,Electronics,30.0,20073.63,246,78,1,53.0,2,3,2
2023-11-05,P010,Home,44.0,2013.45,194,43,0,0.0,6,11,12
2023-07-19,P014,Electronics,14.0,22453.86,119,28,0,0.0,2,7,9
2023-07-06,P039,Home,24.0,2559.31,75,43,0,0.0,3,7,12
2023-05-10,P029,Apparel,34.0,1273.24,118,41,0,0.0,2,5,13
2023-02-15,P005,Electronics,14.0,8210.25,234,72,0,0.0,2,2,9
2023-04-26,P032,Electronics,18.0,6888.93,51,39,0,0.0,2,4,12
2023-02-23,P024,Electronics,9.0,2772.33,109,58,0,0.0,3,2,2
2022-03-25,P024,Electronics,16.0,2784.09,228,58,0,0.0,4,3,2
2023-05-01,P026,Home,30.0,7356.37,-79,42,0,0.0,0,5,8
2022-09-16,P009,Apparel,33.0,3427.89,78,43,0,0.0,4,9,2
2023-09-11,P047,Electronics,30.0,16435.57,27,21,0,0.0,0,9,6
2022-12-09,P029,Apparel,39.0,1324.71,84,41,0,0.0,4,12,13
2022-08-01,P001,Electronics,16.0,24768.88,142,45,0,0.0,0,8,13
2023-02-11,P019,Apparel,20.0,760.58,118,33,0,0.0,5,2,4
2023-01-03,P012,Sports,24.0,4807.48,251,78,0,0.0,1,1,6
2022-08-03,P012,Sports,16.0,4818.98,87,78,0,0.0,2,8,6
2022-05-15,P035,Sports,33.0,1754.5,-114,76,0,0.0,6,5,5
2022-06-04,P025,Apparel,40.0,1413.5,130,51,0,0.0,5,6,5
2023-05-15,P006,Electronics,11.0,10431.61,134,79,0,0.0,0,5,13
2022-03-02,P018,Apparel,24.0,3231.76,53,20,0,0.0,2,3,4
2022-07-16,P007,Electronics,23.0,14633.41,70,60,0,0.0,5,7,14
2022-03-01,P045,Electronics,17.0,16496.32,42,21,0,0.0,1,3,13
2023-10-24,P010,Home,26.0,2021.8,121,43,0,0.0,1,10,12
2022-08-06,P031,Apparel,30.0,719.42,133,47,0,0.0,5,8,13
2022-06-11,P035,Sports,23.0,1798.82,291,76,0,0.0,5,6,5
2023-03-09,P027,Electronics,24.0,11655.73,75,62,1,18.9,3,3,14
2022-10-06,P022,Electronics,45.0,14111.63,101,34,1,48.0,3,10,11
2023-10-12,P004,Apparel,46.0,3425.06,85,40,0,0.0,3,10,14
2023-01-14,P040,Apparel,48.0,1437.9,104,51,1,40.2,5,1,9
2022-06-29,P027,Electronics,15.0,11512.91,212,62,0,0.0,2,6,14
2022-05-22,P023,Electronics,27.0,2583.12,80,32,0,0.0,6,5,4
2022-11-10,P016,Electronics,16.0,9230.11,96,43,0,0.0,3,11,6
2022-12-17,P035,Sports,51.0,1791.24,287,76,0,0.0,5,12,5
2023-10-08,P018,Apparel,52.0,3242.3,54,20,0,0.0,6,10,4
2022-05-19,P034,Sports,25.0,24848.699999999997,134,52,0,0.0,3,5,2
2023-09-10,P029,Apparel,28.0,1287.45,85,41,0,0.0,6,9,13
2022-06-29,P041,Electronics,12.0,18331.33,217,68,0,0.0,2,6,2
2023-01-21,P010,Home,21.0,2030.72,75,43,0,0.0,5,1,12
2023-01-24,P040,Apparel,28.0,1406.76,218,51,0,0.0,1,1,9
2022-10-23,P010,Home,34.0,2047.98,107,43,0,0.0,6,10,12
2022-04-21,P012,Sports,22.0,4897.14,173,78,0,0.0,3,4,6
2023-07-18,P005,Electronics,13.0,8280.76,207,72,0,0.0,1,7,9
2023-05-17,P010,Home,19.0,2060.96,82,43,0,0.0,2,5,12
2022-03-27,P035,Sports,23.0,1749.77,361,76,0,0.0,6,3,5
2023-12-30,P028,Apparel,63.0,1086.78,180,51,0,0.0,5,12,8
2022-05-15,P009,Apparel,43.0,3487.23,48,43,0,0.0,6,5,2
2023-11-07,P033,Electronics,36.0,9620.18,294,74,0,0.0,1,11,13
2023-01-20,P024,Electronics,21.0,2732.95,190,58,0,0.0,4,1,2
2022-12-16,P041,Electronics,20.0,17694.72,147,68,0,0.0,4,12,2
2023-09-12,P006,Electronics,17.0,10475.44,183,79,0,0.0,1,9,13
2023-08-26,P034,Sports,30.0,2525.87,138,52,0,0.0,5,8,2
2022-09-09,P031,Apparel,40.0,720.38,153,47,0,0.0,4,9,13
2022-05-04,P020,Electronics,19.0,19088.44,147,45,0,0.0,2,5,8
2022-11-02,P022,Electronics,35.0,14306.53,96,34,0,0.0,2,11,11
2022-05-16,P012,Sports,18.0,4871.93,128,78,0,0.0,0,5,6
2023-01-13,P017,Electronics,12.0,18796.03,108,59,0,0.0,4,1,7
2023-02-27,P018,Apparel,20.0,3122.54,84,20,0,0.0,0,2,4
2023-10-18,P035,Sports,73.0,1725.35,191,76,1,53.1,2,10,5
2022-12-10,P010,Home,42.0,2049.93,46,43,0,0.0,5,12,12
2023-06-05,P014,Electronics,18.0,23140.25,74,28,0,0.0,0,6,9
2023-01-03,P020,Electronics,14.0,19099.02,105,45,0,0.0,1,1,8
2023-08-04,P049,Apparel,24.0,1149.8,44,23,0,0.0,4,8,8
2022-01-17,P030,Electronics,22.0,23335.09,150,64,0,0.0,0,1,10
2023-12-26,P005,Electronics,41.0,8015.04,317,72,1,27.1,1,12,9
2023-02-21,P025,Apparel,21.0,1363.42,104,51,0,0.0,1,2,5
2023-07-31,P014,Electronics,20.0,23714.19,99,28,0,0.0,0,7,9
2022-11-23,P041,Electronics,37.0,18414.21,113,68,0,0.0,2,11,2
2022-03-25,P042,Apparel,29.0,1210.15,81,31,0,0.0,4,3,8
2022-08-02,P003,Home,23.0,4798.7,296,79,0,0.0,1,8,10
2022-10-19,P013,Beauty,53.0,2315.66,317,77,0,0.0,2,10,10
2023-05-20,P048,Apparel,24.0,1866.7,73,51,0,0.0,5,5,7
2023-04-30,P043,Electronics,13.0,13273.0,204,68,0,0.0,6,4,6
2022-02-16,P005,Electronics,15.0,8166.96,214,72,0,0.0,2,2,9
2023-12-07,P007,Electronics,27.0,14518.67,216,60,0,0.0,3,12,14
2023-06-05,P015,Electronics,19.0,12360.93,237,52,0,0.0,0,6,8
2022-06-08,P031,Apparel,36.0,712.44,147,47,0,0.0,2,6,13
2023-10-27,P008,Beauty,52.0,2029.69,20,20,0,0.0,4,10,10
2022-03-11,P009,Apparel,31.0,3532.6,105,43,0,0.0,4,3,2
2023-04-04,P006,Electronics,7.0,9940.14,265,79,0,0.0,1,4,13
2023-09-23,P042,Apparel,56.0,11760.3,72,31,0,0.0,5,9,8
2023-08-03,P035,Sports,28.0,1752.22,225,76,0,0.0,3,8,5
2022-12-08,P012,Sports,34.0,4819.88,205,78,0,0.0,3,12,6
2022-09-29,P027,Electronics,15.0,11700.67,101,62,0,0.0,3,9,14
2023-10-24,P019,Apparel,36.0,771.33,46,33,0,0.0,1,10,4
2023-03-14,P029,Apparel,32.0,1286.07,68,41,0,0.0,1,3,13
2023-02-06,P013,Beauty,29.0,2362.66,361,77,0,0.0,0,2,10
2023-03-23,P029,Apparel,27.0,1310.06,150,41,0,0.0,3,3,13
2023-04-26,P008,Beauty,42.0,2072.37,51,20,0,0.0,2,4,10
2023-10-31,P032,Electronics,20.0,7154.63,51,39,0,0.0,1,10,12
2022-09-08,P021,Apparel,33.0,2774.38,92,58,0,0.0,3,9,12
2023-11-04,P007,Electronics,33.0,14237.99,162,60,0,0.0,5,11,14
2023-08-16,P006,Electronics,15.0,10045.39,279,79,0,0.0,2,8,13
2022-07-03,P029,Apparel,29.0,1300.79,47,41,0,0.0,6,7,13
2023-04-19,P040,Apparel,25.0,1366.41,86,51,0,0.0,2,4,9
2022-05-10,P004,Apparel,29.0,3418.12,136,40,0,0.0,1,5,14
2022-11-24,P016,Electronics,24.0,9122.8,74,43,0,0.0,3,11,6
2022-12-14,P050,Electronics,22.0,19573.56,112,78,0,0.0,2,12,2
2022-10-19,P022,Electronics,24.0,14019.11,47,34,0,0.0,2,10,11
2023-02-09,P018,Apparel,19.0,3129.29,39,20,0,0.0,3,2,4
2022-03-20,P030,Electronics,22.0,22857.83,215,64,0,0.0,6,3,10
2022-11-26,P042,Apparel,102.0,1157.26,137,31,1,45.9,5,11,8
2023-01-27,P012,Sports,20.0,4788.58,125,78,0,0.0,4,1,6
2022-03-26,P023,Electronics,16.0,2570.18,109,32,0,0.0,5,3,4
2022-02-19,P044,Sports,21.0,2114.1,142,36,0,0.0,5,2,12
2023-01-03,P009,Apparel,32.0,3396.07,64,43,0,0.0,1,1,2
2022-06-26,P016,Electronics,21.0,9348.45,137,43,0,0.0,6,6,6
2022-04-06,P016,Electronics,15.0,9259.74,146,43,0,0.0,2,4,6
2023-01-18,P043,Electronics,16.0,13466.97,261,68,0,0.0,2,1,6
2023-04-07,P040,Apparel,31.0,1423.0,90,51,0,0.0,4,4,9
2022-03-13,P050,Electronics,29.0,19752.47,142,78,0,0.0,6,3,2
2022-01-14,P011,Electronics,29.0,6483.83,55,27,1,53.0,4,1,4
2022-02-19,P028,Apparel,35.0,1099.12,161,51,0,0.0,5,2,8
2022-12-26,P020,Electronics,45.0,19416.36,138,45,1,37.1,0,12,8
2022-07-09,P033,Electronics,21.0,9610.39,318,74,0,0.0,5,7,13
2023-12-24,P033,Electronics,51.0,9594.79,97,74,1,46.8,6,12,13
2023-05-01,P050,Electronics,18.0,19977.7,210,78,0,0.0,0,5,2
2022-12-06,P019,Apparel,56.0,7536.799999999999,106,33,0,0.0,1,12,4
2023-11-13,P009,Apparel,79.0,3414.15,63,43,1,37.9,0,11,2
2022-09-01,P027,Electronics,15.0,11322.26,79,62,0,0.0,3,9,14
2022-03-29,P012,Sports,21.0,4784.66,285,78,0,0.0,1,3,6
2022-10-24,P040,Apparel,63.0,1386.49,86,51,1,23.5,0,10,9
2023-04-06,P001,Electronics,11.0,24058.58,68,45,0,0.0,3,4,13
2023-01-29,P010,Home,25.0,2099.52,142,43,0,0.0,6,1,12
2023-04-23,P046,Home,17.0,969.2,176,56,0,0.0,6,4,2
2022-10-13,P024,Electronics,25.0,2685.02,194,58,0,0.0,3,10,2
2023-05-22,P008,Beauty,38.0,2070.54,82,20,0,0.0,0,5,10
2022-05-04,P003,Home,23.0,4926.13,237,79,0,0.0,2,5,10
2023-03-30,P001,Electronics,14.0,24122.89,99,45,0,0.0,3,3,13
2023-09-10,P007,Electronics,24.0,14890.66,226,60,0,0.0,6,9,14
2023-10-11,P002,Sports,35.0,5804.4,155,55,0,0.0,2,10,9
2023-09-23,P019,Apparel,49.0,760.71,63,33,0,0.0,5,9,4
2023-02-12,P035,Sports,17.0,1767.79,157,76,0,0.0,6,2,5
2022-11-18,P025,Apparel,39.0,1404.44,70,51,0,0.0,4,11,5
2023-08-14,P033,Electronics,14.0,9666.96,124,74,0,0.0,0,8,13
2023-04-09,P046,Home,25.0,984.02,70,56,0,0.0,6,4,2
2022-07-03,P049,Apparel,37.0,1124.14,99,23,0,0.0,6,7,8
2022-10-11,P041,Electronics,30.0,18548.1,92,68,0,0.0,1,10,2
2023-03-12,P040,Apparel,36.0,1443.19,179,51,0,0.0,6,3,9
2023-11-08,P026,Home,41.0,7165.35,156,42,0,0.0,2,11,8
2022-07-17,P028,Apparel,34.0,1111.69,67,51,0,0.0,6,7,8
2022-04-09,P024,Electronics,20.0,2717.54,149,58,0,0.0,5,4,2
2023-02-17,P044,Sports,22.0,2105.23,129,36,0,0.0,4,2,12
2022-04-14,P038,Electronics,17.0,13350.2,169,52,0,0.0,3,4,4
2023-06-16,P004,Apparel,33.0,3387.71,80,40,0,0.0,4,6,14
2022-02-09,P014,Electronics,17.0,22595.02,71,28,0,0.0,2,2,9
2022-11-29,P019,Apparel,51.0,758.31,34,33,0,0.0,1,11,4
2022-12-28,P029,Apparel,35.0,1330.59,146,41,0,0.0,2,12,13
2023-06-18,P035,Sports,25.0,1755.13,209,76,0,0.0,6,6,5
2022-06-06,P006,Electronics,19.0,9910.11,85,79,0,0.0,0,6,13
2022-04-28,P024,Electronics,11.0,2780.89,163,58,0,0.0,3,4,2
2022-11-27,P040,Apparel,84.0,1394.36,128,51,1,27.5,6,11,9
2022-07-10,P025,Apparel,34.0,1376.27,120,51,0,0.0,6,7,5
2022-10-18,P045,Electronics,31.0,16390.09,28,21,0,0.0,1,10,13
2023-03-10,P006,Electronics,29.0,10103.25,169,79,1,15.1,4,3,13
2023-01-16,P036,Beauty,68.0,992.35,0,22,1,49.9,0,1,8
2023-11-07,P014,Electronics,31.0,22611.3,66,28,0,0.0,1,11,9
2022-08-31,P013,Beauty,46.0,2275.93,220,77,0,0.0,2,8,10
2023-05-31,P041,Electronics,10.0,17939.35,74,68,0,0.0,2,5,2
2023-12-13,P049,Apparel,54.0,1172.65,52,23,0,0.0,2,12,8
2023-09-25,P011,Electronics,16.0,6680.32,36,27,0,0.0,0,9,4
2022-07-10,P043,Electronics,31.0,13536.09,148,68,0,0.0,6,7,6
2023-06-22,P012,Sports,28.0,4733.0,259,78,0,0.0,3,6,6
2022-10-17,P036,Beauty,63.0,972.74,0,22,0,0.0,0,10,8
2022-09-22,P002,Sports,25.0,5608.3,116,55,0,0.0,3,9,9
2022-12-13,P022,Electronics,20.0,14111.55,40,34,0,0.0,1,12,11
2023-09-14,P003,Home,31.0,4816.79,315,79,0,0.0,3,9,10
2023-11-21,P033,Electronics,26.0,9416.24,132,74,0,0.0,1,11,13
2022-12-25,P037,Electronics,40.0,5790.1,122,46,1,23.5,6,12,10
2023-08-14,P011,Electronics,19.0,6458.58,108,27,0,0.0,0,8,4
2022-09-08,P030,Electronics,15.0,240074.1,237,64,0,0.0,3,9,10
2023-08-20,P015,Electronics,20.0,12223.35,204,52,0,0.0,6,8,8
2023-01-01,P037,Electronics,16.0,5622.0,106,46,0,0.0,6,1,10
2023-08-29,P009,Apparel,27.0,3520.53,172,43,0,0.0,1,8,2
2023-11-20,P020,Electronics,27.0,19657.12,145,45,0,0.0,0,11,8
2023-04-15,P014,Electronics,27.0,22472.21,54,28,0,0.0,5,4,9
2023-01-27,P034,Sports,17.0,2412.48,88,52,0,0.0,4,1,2
2022-11-18,P029,Apparel,53.0,1326.28,53,41,0,0.0,4,11,13
2023-08-19,P033,Electronics,21.0,9358.69,103,74,0,0.0,5,8,13
2023-02-13,P019,Apparel,23.0,777.57,65,33,0,0.0,0,2,4
2022-07-16,P027,Electronics,16.0,11197.42,143,62,0,0.0,5,7,14
2023-05-08,P027,Electronics,14.0,116277.4,243,62,0,0.0,0,5,14
2023-01-04,P050,Electronics,17.0,19531.29,172,78,0,0.0,2,1,2
2022-09-25,P031,Apparel,42.0,719.36,124,47,0,0.0,6,9,13
2022-03-09,P047,Electronics,12.0,17003.17,25,21,0,0.0,2,3,6
2022-06-20,P039,Home,15.0,2590.74,125,43,0,0.0,0,6,12
2023-07-13,P034,Sports,18.0,2432.8,69,52,0,0.0,3,7,2
2023-04-18,P024,Electronics,23.0,2730.6,102,58,0,0.0,1,4,2
2023-09-12,P045,Electronics,20.0,16068.5,67,21,0,0.0,1,9,13
2023-01-26,P031,Apparel,27.0,728.1,63,47,0,0.0,3,1,13
2023-08-06,P033,Electronics,26.0,9369.96,157,74,0,0.0,6,8,13
2023-06-15,P003,Home,21.0,4810.49,118,79,0,0.0,3,6,10
2023-03-03,P033,Electronics,14.0,9564.0,102,74,0,0.0,4,3,13
2022-03-07,P002,Sports,27.0,5628.46,100,55,0,0.0,0,3,9
2023-09-04,P012,Sports,35.0,4735.56,211,78,0,0.0,0,9,6
2023-09-01,P001,Electronics,14.0,23937.54,127,45,0,0.0,4,9,13
2022-12-01,P023,Electronics,29.0,2609.27,106,32,0,0.0,3,12,4
2022-03-02,P037,Electronics,17.0,5723.88,180,46,0,0.0,2,3,10
2023-07-03,P045,Electronics,17.0,15911.61,52,21,0,0.0,0,7,13
2022-05-06,P047,Electronics,20.0,16383.77,32,21,0,0.0,4,5,6
2022-07-14,P046,Home,31.0,990.05,138,56,0,0.0,3,7,2
2022-04-28,P032,Electronics,22.0,7034.43,61,39,0,0.0,3,4,12
2022-08-15,P047,Electronics,16.0,16873.76,67,21,0,0.0,0,8,6
2022-05-14,P020,Electronics,24.0,18996.21,101,45,0,0.0,5,5,8
2022-11-29,P038,Electronics,34.0,13118.39,87,52,0,0.0,1,11,4
2022-01-14,P036,Beauty,32.0,1005.67,40,22,1,22.6,4,1,8
2022-03-28,P007,Electronics,22.0,14164.01,96,60,0,0.0,0,3,14
2023-12-02,P042,Apparel,50.0,1179.75,121,31,0,0.0,5,12,8
2023-08-28,P023,Electronics,24.0,25959.3,52,32,0,0.0,0,8,4
2023-03-03,P041,Electronics,24.0,17711.6,-75,68,0,0.0,4,3,2
2022-04-06,P043,Electronics,11.0,13788.68,301,68,0,0.0,2,4,6
2022-01-15,P003,Home,43.0,4894.68,302,79,1,52.0,5,1,10
2023-07-06,P015,Electronics,11.0,12045.52,138,52,0,0.0,3,7,8
2023-11-28,P043,Electronics,30.0,13061.42,125,68,0,0.0,1,11,6
2023-11-22,P046,Home,28.0,986.37,134,56,0,0.0,2,11,2
2023-12-22,P039,Home,27.0,2664.73,68,43,0,0.0,4,12,12
2022-03-15,P004,Apparel,23.0,3297.63,61,40,0,0.0,1,3,14
2023-06-02,P001,Electronics,25.0,24327.69,57,45,0,0.0,4,6,13
2023-05-21,P025,Apparel,42.0,1401.43,135,51,0,0.0,6,5,5
2023-04-27,P050,Electronics,18.0,19367.31,269,78,0,0.0,3,4,2
2022-04-26,P040,Apparel,34.0,1393.02,178,51,0,0.0,1,4,9
2022-04-12,P005,Electronics,14.0,8226.55,240,72,0,0.0,1,4,9
2023-07-21,P010,Home,28.0,2021.49,48,43,0,0.0,4,7,12
2023-09-13,P050,Electronics,17.0,19995.59,137,78,0,0.0,2,9,2
2023-09-03,P036,Beauty,46.0,961.75,35,22,0,0.0,6,9,8
2022-01-01,P049,Apparel,32.0,1128.0,31,23,0,0.0,5,1,8
2022-12-24,P012,Sports,76.0,4755.85,94,78,1,31.9,5,12,6
2023-10-29,P003,Home,32.0,4912.07,268,79,0,0.0,6,10,10
2023-01-01,P047,Electronics,23.0,16906.06,-48,21,0,0.0,6,1,6
2022-11-08,P039,Home,32.0,2663.83,118,43,0,0.0,1,11,12
2022-10-18,P029,Apparel,60.0,1261.8,49,41,0,0.0,1,10,13
2023-08-27,P008,Beauty,45.0,2079.33,58,20,0,0.0,6,8,10
2023-03-23,P024,Electronics,19.0,2783.69,214,58,0,0.0,3,3,2
2023-07-29,P020,Electronics,13.0,18938.56,103,45,0,0.0,5,7,8
2023-07-10,P024,Electronics,15.0,2651.82,187,58,0,0.0,0,7,2
2022-07-20,P030,Electronics,19.0,23602.49,174,64,0,0.0,2,7,10
2022-05-14,P019,Apparel,37.0,782.53,98,33,0,0.0,5,5,4
2023-01-17,P039,Home,27.0,2648.57,50,43,0,0.0,1,1,12
2022-03-09,P025,Apparel,34.0,1368.08,230,51,0,0.0,2,3,5
2023-03-14,P006,Electronics,16.0,10480.11,135,79,0,0.0,1,3,13
2023-03-10,P002,Sports,52.0,5787.91,121,55,1,59.8,4,3,9
2023-04-27,P040,Apparel,18.0,1395.54,169,51,0,0.0,3,4,9
2022-04-09,P003,Home,18.0,4693.17,279,79,0,0.0,5,4,10
2022-08-21,P042,Apparel,42.0,1175.84,62,31,0,0.0,6,8,8
2022-11-22,P044,Sports,39.0,2006.93,44,36,0,0.0,1,11,12
2023-07-29,P025,Apparel,23.0,1361.41,143,51,0,0.0,5,7,5
2023-09-01,P039,Home,33.0,2536.48,120,43,0,0.0,4,9,12
2022-05-16,P011,Electronics,18.0,6710.06,56,27,0,0.0,0,5,4
2022-04-24,P045,Electronics,24.0,16200.8,30,21,0,0.0,6,4,13
2022-11-13,P006,Electronics,35.0,9924.6,124,79,0,0.0,6,11,13
2023-06-05,P033,Electronics,18.0,9463.14,82,74,0,0.0,0,6,13
2023-03-22,P008,Beauty,33.0,2030.87,35,20,0,0.0,2,3,10
2022-10-04,P008,Beauty,91.0,2000.32,0,20,1,28.6,1,10,10
2023-04-24,P030,Electronics,26.0,23036.77,94,64,0,0.0,0,4,10
2023-07-10,P045,Electronics,18.0,15989.6,97,21,0,0.0,0,7,13
2023-04-26,P018,Apparel,43.0,3243.74,51,20,0,0.0,2,4,4
2022-12-11,P047,Electronics,32.0,16211.22,70,21,0,0.0,6,12,6
2023-10-22,P021,Apparel,57.0,2817.8,143,58,0,0.0,6,10,12
2022-03-03,P044,Sports,32.0,2064.3,40,36,0,0.0,3,3,12
2022-10-14,P002,Sports,48.0,5733.51,180,55,0,0.0,4,10,9
2023-08-09,P004,Apparel,32.0,3341.31,144,40,0,0.0,2,8,14
2022-08-04,P046,Home,24.0,970.98,218,56,0,0.0,3,8,2
2022-03-04,P038,Electronics,10.0,13287.12,147,52,0,0.0,4,3,4
2022-11-26,P037,Electronics,56.0,5668.07,71,46,1,32.9,5,11,10
2023-11-12,P002,Sports,87.0,5519.21,238,55,1,30.7,6,11,9
2023-10-18,P042,Apparel,53.0,1196.36,67,31,1,14.9,2,10,8
2023-05-19,P013,Beauty,52.0,2287.07,268,77,0,0.0,4,5,10
2023-01-07,P043,Electronics,14.0,13129.87,277,68,0,0.0,5,1,6
2022-04-01,P017,Electronics,23.0,18803.12,152,59,0,0.0,4,4,7
2023-04-17,P001,Electronics,14.0,23597.75,130,45,0,0.0,0,4,13
2022-06-13,P032,Electronics,12.0,7151.53,44,39,0,0.0,0,6,12
2022-10-23,P026,Home,48.0,7266.78,55,42,0,0.0,6,10,8
2022-01-18,P026,Home,17.0,7109.67,141,42,0,0.0,1,1,8
2022-12-19,P031,Apparel,51.0,734.47,54,47,0,0.0,0,12,13
2022-07-17,P007,Electronics,19.0,14128.22,212,60,0,0.0,6,7,14
2022-12-07,P002,Sports,31.0,5511.81,203,55,0,0.0,2,12,9
2023-12-23,P041,Electronics,44.0,18457.25,109,68,0,0.0,5,12,2
2023-07-02,P010,Home,25.0,2124.03,118,43,0,0.0,6,7,12
2023-03-24,P023,Electronics,8.0,2536.5,34,32,0,0.0,4,3,4
2022-11-17,P010,Home,39.0,2103.57,145,43,0,0.0,3,11,12
2022-08-10,P030,Electronics,12.0,22789.46,126,64,0,0.0,2,8,10
2023-09-30,P029,Apparel,37.0,1333.86,98,41,0,0.0,5,9,13
2022-03-08,P001,Electronics,18.0,24824.87,97,45,0,0.0,1,3,13
2022-08-02,P015,Electronics,22.0,11995.06,154,52,0,0.0,1,8,8
2022-08-30,P032,Electronics,15.0,7047.35,49,39,0,0.0,1,8,12
2022-01-16,P046,Home,32.0,985.76,63,56,1,20.0,6,1,2
2023-01-31,P046,Home,14.0,960.54,173,56,0,0.0,1,1,2
2023-01-24,P039,Home,20.0,2642.86,118,43,0,0.0,1,1,12
2023-12-29,P017,Electronics,20.0,18529.43,220,59,0,0.0,4,12,7
2022-12-15,P014,Electronics,28.0,23526.04,73,28,0,0.0,3,12,9
2022-04-25,P018,Apparel,24.0,3172.11,33,20,0,0.0,0,4,4
2022-09-26,P036,Beauty,37.0,993.31,72,22,0,0.0,0,9,8
2022-01-22,P004,Apparel,29.0,3334.56,119,40,0,0.0,5,1,14
